id,year,name,abbr,state,votes,parties
2008_TX,2008,"Barr, Bob",TX,Texas,56116,Libertarian
2008_TX,2008,"Nader, Ralph",TX,Texas,5751,Write-In
2008_TX,2008,"Baldwin, Chuck",TX,Texas,5708,Write-In
2008_TX,2008,"Keyes, Alan",TX,Texas,895,Write-In
2008_TX,2008,"McKinney, Cynthia",TX,Texas,909,Write-In
2008_TX,2008,"Hill, Thaddaus",TX,Texas,216,Write-In
2008_TX,2008,"Moore, Brian",TX,Texas,135,Write-In
2008_TX,2008,"Allen, Jonathan",TX,Texas,104,Write-In
2008_UT,2008,"McCain, John",UT,Utah,596030,Republican
2008_UT,2008,"Obama, Barack",UT,Utah,327670,Democratic
2008_UT,2008,"Baldwin, Charles O. ""Chuck""",UT,Utah,12012,Constitution
2008_UT,2008,"Nader, Ralph",UT,Utah,8416,Unaffiliated
2008_UT,2008,"Barr, Bob",UT,Utah,6966,Libertarian
2008_UT,2008,"McKinney, Cynthia",UT,Utah,982,Unaffiliated
2008_UT,2008,"La Riva, Gloria",UT,Utah,262,Unaffiliated
2008_UT,2008,"Keyes, Alan",UT,Utah,25,Write-In
2008_UT,2008,"Moore, Frank",UT,Utah,3,Write-In
2008_UT,2008,"Allen, Jonathan",UT,Utah,2,Write-In
2008_UT,2008,"Jay, Charles",UT,Utah,1,Write-In
2008_UT,2008,"Sponheim, David Jon",UT,Utah,1,Write-In
2008_VT,2008,"Obama, Barack",VT,Vermont,219262,Democratic
2008_VT,2008,"McCain, John",VT,Vermont,98974,Republican
2008_VT,2008,"Nader, Ralph",VT,Vermont,3339,Independent
2008_VT,2008,"Barr, Bob",VT,Vermont,1067,Libertarian
2008_VT,2008,"Baldwin, Chuck",VT,Vermont,500,Constitution
2008_VT,2008,"Calero, Roger",VT,Vermont,150,Socialist Workers Party
2008_VT,2008,"La Riva, Gloria",VT,Vermont,149,Socialism and Liberation Party
2008_VT,2008,"Moore, Brian",VT,Vermont,141,Liberty Union
2008_VT,2008,"McKinney, Cynthia",VT,Vermont,66,Write-In
2008_VA,2008,"Obama, Barack",VA,Virginia,1959532,Democratic
2008_VA,2008,"McCain, John",VA,Virginia,1725005,Republican
2008_VA,2008,"Nader, Ralph",VA,Virginia,11483,Independent
2008_VA,2008,"Barr, Bob",VA,Virginia,11067,Libertarian
2008_VA,2008,"Baldwin, Chuck",VA,Virginia,7474,Independent Green Party
2008_VA,2008,"McKinney, Cynthia",VA,Virginia,2344,Green
2008_WA,2008,"Obama, Barack",WA,Washington,1750848,Democratic
2008_WA,2008,"McCain, John",WA,Washington,1229216,Republican
2008_WA,2008,"Nader, Ralph",WA,Washington,29489,Independent
2008_WA,2008,"Barr, Bob",WA,Washington,12728,Libertarian
2008_WA,2008,"Baldwin, Chuck",WA,Washington,9432,Constitution
2008_WA,2008,"McKinney, Cynthia",WA,Washington,3819,Green
2008_WA,2008,"La Riva, Gloria",WA,Washington,705,Socialism and Liberation Party
2008_WA,2008,"Harris, James E.",WA,Washington,641,Socialist Workers Party
2008_WV,2008,"McCain, John Sidney, III",WV,West Virginia,397466,Republican
2008_WV,2008,"Obama, Barack Hussein",WV,West Virginia,303857,Democratic
2008_WV,2008,"Nader, Ralph",WV,West Virginia,7219,No Affiliation
2008_WV,2008,"Baldwin, Charles Obadiah",WV,West Virginia,2465,Constitution
2008_WV,2008,"McKinney, Cynthia Ann",WV,West Virginia,2355,Mountain Party
2008_WV,2008,"Claus, Santa",WV,West Virginia,59,Write-In
2008_WV,2008,"Rice, David L.",WV,West Virginia,18,Write-In
2008_WV,2008,"Allen, Donald K.",WV,West Virginia,4,Write-In
2008_WV,2008,"Brown, Robert",WV,West Virginia,3,Write-In
2008_WV,2008,"Railey, Charles G. ""Bud""",WV,West Virginia,3,Write-In
2008_WV,2008,"Hobbs, Ron",WV,West Virginia,1,Write-In
2008_WV,2008,"Moore, Frank",WV,West Virginia,1,Write-In
2008_WI,2008,"Obama, Barack",WI,Wisconsin,1677211,Democratic
2008_WI,2008,"McCain, John",WI,Wisconsin,1262393,Republican
2008_WI,2008,"Nader, Ralph",WI,Wisconsin,17605,Independent
2008_WI,2008,"Barr, Bob",WI,Wisconsin,8858,Libertarian
2008_WI,2008,"Baldwin, Chuck",WI,Wisconsin,5072,Independent
2008_WI,2008,"McKinney, Cynthia",WI,Wisconsin,4216,Wisconsin Greens
2008_WI,2008,"Wamboldt, Jeffrey J.",WI,Wisconsin,764,Independent
2008_WI,2008,"Moore, Brian",WI,Wisconsin,540,Independent
2008_WI,2008,"La Riva, Gloria",WI,Wisconsin,237,Independent
2008_WY,2008,"McCain, John",WY,Wyoming,164958,Republican
2008_WY,2008,"Obama, Barack",WY,Wyoming,82868,Democratic
2008_WY,2008,"Nader, Ralph",WY,Wyoming,2525,Independent
2008_WY,2008,"Barr, Bob",WY,Wyoming,1594,Libertarian
2008_WY,2008,"Baldwin, Chuck",WY,Wyoming,1192,Independent
